Goals,Shots,Passes,Shots on target,Shooting accuracy %,Big chances created
0.7647058823529411,0.6857142857142857,0.17064846416382254,0.8648648648648649,0.44,0.14285714285714285
0.29411764705882354,0.5619047619047619,0.3856655290102389,0.5675675675675675,0.36,0.3333333333333333
0.29411764705882354,0.38095238095238093,0.20965382740126767,0.4594594594594595,0.43,0.14285714285714285
0.23529411764705882,0.45714285714285713,0.4539249146757679,0.3783783783783784,0.29,0.2857142857142857
0.23529411764705882,0.11428571428571428,0.7854705021940517,0.10810810810810811,0.33,0.2857142857142857
0.17647058823529413,0.1523809523809524,0.41686981960019504,0.16216216216216217,0.38,0.047619047619047616
0.11764705882352941,0.0,0.35251097025841055,0.0,0.0,0.047619047619047616
0.11764705882352941,0.0,0.6874695270599708,0.0,0.0,0.23809523809523808
0.058823529411764705,0.2,0.1862506094588006,0.10810810810810811,0.19,0.23809523809523808
0.058823529411764705,0.14285714285714285,0.6377376889322282,0.10810810810810811,0.27,0.09523809523809523
